X,Y
0.11568025845993493,-0.09427388272416087
0.125722980599877,-0.06224203334930471
0.09858128528548345,-0.02855797427412883
0.08033671977575786,-0.0020196399884065096
-0.03345891295136354,-0.12386425680303442
0.029085897714634847,0.033439103182236495
0.03184010842257477,0.037173138773108474
0.08149334459808333,-0.08743239108256327
0.07056785397376279,0.007894453664681961
-0.03825716012272037,-0.08103849944718747
0.020571992760143324,-0.19060513003105295
0.07000765509396266,-0.06619299533268493
-0.04245419281219534,-0.10979444916593385
-0.028290313149577095,-0.18496128599020473
0.05780821081118813,-0.03694848964847565
0.07337467344474642,-0.1299026808629865
0.12794797535125402,-0.14211080419645303
-0.08644823988734762,-0.14352178325233012
0.08781190700947901,-0.1351963968061561
-0.083569980635795,-0.10981948309569178
0.07450567007998435,-0.023474059446598014
-0.05636235710341578,-0.15995009302125604
-0.03645265784186768,-0.14948310771316436
0.0995621160264123,-0.007982240728113144
0.07474142146254233,-0.0009962392688007034
0.05620905990118224,0.006581299056081679
0.07753887430142857,0.021999637594655896
0.06402459545748404,-0.15465267539410024
0.1311137759350256,-0.06577437785523686
0.060547297792657856,-0.003285274662659536
0.10929279040680347,-0.03456146722797662
0.12725260394527504,-0.021561416367902996
0.002626976171644503,-0.09001549621633133
-0.06616956955651963,-0.10986885435611916
0.13578643642684363,-0.10910672642060515
-0.08913689615343846,-0.09319675102205428
-0.051106592080758316,0.012453431818362977
0.07984980891130436,-0.1887178437205069
0.029011691915356404,-0.18232107923742222
-0.04439156048056389,-0.1510503363466885
-0.08569106865692136,-0.11965704824903282
0.06640470807476842,-0.0199549131978337
0.012808039752530902,-0.142691021301497
0.008281412274377025,-0.18690106133042167
0.011645144035836968,0.025280023896260703
0.07492719069565691,0.023031852944910006
0.0005643462346018831,-0.16351129347756366
0.09431854260556627,-0.14151912579245812
0.13703085635700507,-0.12062623119814495
-0.019692470224341015,-0.1762465289889629
-0.03229333371901435,-0.09228822032285366
-0.09241490293937743,-0.13264303839286448
-0.022758602773084575,-0.12187172937418975
-0.06053470022622455,-0.14097888401454384
0.08093417954790702,-0.17695482215177308
0.020973552684316315,0.0490468460137642
0.09588514436695372,-0.06637727398462435
-0.05153216963248172,-0.03086821755028319
-0.010485255560964355,-0.18195411085639218
-0.02241075279701854,-0.08098286850978462
-0.03157430748641598,-0.16794804802454485
-0.02380338988782228,0.017153593600379352
0.05577283477156398,-0.10287996101860677
0.018916020228605564,-0.10189075528655292
-0.010659424679098209,0.03543058814703639
0.12607261060351582,-0.04788663036319835
0.0450309330715589,-0.15657931125209892
-0.07758308588148834,-0.032236793279962296
0.08328880638203835,-0.17512923326889923
-0.004222365091256855,-0.06198301317781044
-0.07635167538299574,-0.07309129541904523
-0.06858723007987147,-0.005794093644508533
0.010642767652028725,0.039216297346715195
0.09635518364366868,-0.000513050549134801
0.1030144928687973,0.01084273684843812
0.06906736641610979,0.031529278283521006
0.09197412218052081,0.016485447939559642
-0.10473407857637868,-0.0739002174806484
0.01909700806458884,-0.06217531099126004
-0.009863371412255255,-0.023985444451027654
0.05574274394811082,0.029278367407164208
-0.02398340037886602,-0.052863460113132726
0.053826460172956156,-0.13620670132312424
0.024496152422086758,-0.14380188442223296
0.044122422037789114,-0.12165806093498593
0.012390271329601719,0.01904863692097462
0.034592604517506655,0.025916049790195003
-0.0221872371172921,-0.07713730033754558
0.05433624680038805,-0.009687826410003748
0.06498348021970288,-0.012363121049155316
0.03857023845633602,-0.008263351941328519
-0.027817510292082917,-0.018026913671053513
-0.010503920067050964,0.024001193309913137
