X,Y
0.0036147922385234466,0.3102288399410018
-0.06723623597567026,0.3655467467244188
-0.07983207955456843,0.20365930330498275
0.03679675478694062,0.3723755704316935
-0.10618231408744952,0.3808164556316152
-0.12904882103205417,0.36868479827275186
-0.1330062245769242,0.3312768644679668
-0.050078314593866885,0.3095193825333737
-0.07212160266184253,0.30093343571410003
-0.0063517382759825155,0.418858091214767
-0.13756559071369387,0.3150195771440774
0.05745343280321965,0.3092375873224126
0.047326086024242216,0.35553282924557017
-0.0936447788375313,0.25085989152739463
-0.13054865458635423,0.26221515441572896
0.06650356864857254,0.17721244949901066
0.13157878015840171,0.27831748716632376
0.05029756635790396,0.20820008941286897
0.12411589965426931,0.3344186011517906
-0.02007392074771867,0.38812433138566904
-0.11536675494227229,0.21871378419820775
-0.14285309517386147,0.24843387236159545
-0.08421700732450811,0.1907220242868979
-0.09867319414144347,0.28327636531180783
-0.14145618337035834,0.2822008976389352
-0.13518275282861664,0.29567239916268234
-0.04585060825242612,0.3633316213988211
0.0777657760102796,0.1767924246019798
-0.0742262251494073,0.3095789088350916
-0.031791633128676895,0.3695705697393703
-0.010387015991368109,0.4117201283866914
-0.03901275671844281,0.16557105371064496
0.07691349042625432,0.3249795141940842
0.0645500215182154,0.2082952767775834
0.09779671325061129,0.20844779427508597
-0.12994712138971282,0.2714984552980811
0.05752875477681263,0.18132417595819794
-0.06231903719309145,0.2981364425009765
0.014315052841140053,0.37134843941314094
-0.07818746585586331,0.2682662820539955
0.10072454514717927,0.24630894533921507
0.10928677366042647,0.3419317222508208
0.11047954791778421,0.3280180014965189
-0.10584517619666724,0.35940675106440884
-0.0601881204844075,0.3581027320889677
-0.1456347596836981,0.30933411751097756
0.06308505707967732,0.28619170746948763
0.06081271512435057,0.2269575803700123
0.030186116538139362,0.20561540730818367
0.0977275361111336,0.2662862508049836
-0.09644107814504203,0.20935698767320896
-0.11839155839229652,0.2486571170761917
-0.002886572094425783,0.1648821772084595
0.036244369215414,0.23197927647176086
-0.08059102354903075,0.38081352716662736
-0.00895643246976895,0.38534519646673
-0.1014889059209831,0.3334711608567374
-0.09455217627314019,0.22390056152220064
-0.04208153522644949,0.19306576015226243
-0.06113476146539423,0.25178292944845465
-0.09315773382811424,0.18450194233656556
-0.0016892601499014276,0.26899539779845805
-0.0354194295645392,0.3155544943866431
0.011382139370052839,0.25601048801635035
0.07513315059816172,0.3783891956063935
-0.004615939211084705,0.41726492984362534
-0.012595896923096574,0.23364586889419434
0.07031238760991797,0.3351779747465865
-0.053229562157429945,0.21576234744649478
0.05206172677751749,0.36564313676349663
-0.08243928152806143,0.29234809101068626
-0.08667312920183373,0.3359275251126335
-0.11001059145641692,0.3089797966839699
-0.07571921046260022,0.2860350642649768
-0.026155753371276142,0.3015059806384166
-0.09484090414025056,0.37362771507017306
-0.1074013042491783,0.3314088405092581
-0.09344875102422166,0.3652654745338015
-0.10389358610836799,0.22277035034165216
-0.13569648928617467,0.33737349637015057
0.08530385158282984,0.22562708183845268
-0.1020855156575724,0.2479528794266278
-0.11393461708361012,0.34097422040779674
-0.015104689519665822,0.2868129374332967
-0.05702534062861529,0.3901370452673626
0.018508029593885197,0.23381254656239014
-0.0022884696078249887,0.333916405989345
-0.08693424900527656,0.38089629331805636
-0.06185115424409092,0.26236178007644867
-0.03383308056451532,0.3884515033879095
-0.05174498858444107,0.37588554677857405
3.972539095580284e-05,0.16945593821644497
0.015442357988506168,0.1582626479009283
-0.0709648334932167,0.325652502194439
-0.015384555739599058,0.17559173336035358
0.06063034301411739,0.38407934389408543
0.03253305510501042,0.39201372166029635
-0.06496576633194623,0.22192549845476067
0.07822192846193927,0.31265443833381396
0.11487268225666626,0.29528375357083514
-0.11655238795958127,0.2658552177979309
-0.05620845948845896,0.322339175003276
0.0031934934904076415,0.3410511273063233
-0.02887163914216418,0.20645612297115645
-0.05442602592362952,0.17438182074516478
-0.06374755750446108,0.23577028032601394
-0.12228490050210795,0.20054525762499556
0.07915220554634636,0.25526617873466234
0.12091079787939128,0.31400979183817346
0.07985834820496486,0.3550226200252506
0.09330535149295388,0.3655345098059203
0.12884290762412176,0.2375397541832332
-0.016907737350612084,0.15337068668800968
0.10119173658673355,0.2572758984281747
0.0221022338597299,0.1710740633991866
0.0970838109492676,0.31080568655638596
-0.08256972226693568,0.39468385510110826
0.03719747960171745,0.41279229697606484
-0.04141459085017568,0.40280113360219016
-0.014758641957107618,0.42083149266717634
-0.12197428122580221,0.3605181482091874
0.016891664691047584,0.4088290636659573
-0.0431894385327774,0.385518432167135
-0.052409586998072265,0.4004423039300765
-0.07172912202038205,0.16279555958790545
0.020989112807678418,0.34608146699116693
-0.11373224038983588,0.2229815445226069
0.05097685428878607,0.3885900186765494
-0.12074056718178618,0.25452200125798075
-0.1262604759957323,0.3239070019508735
0.09013944653617677,0.28232223053518457
-0.019686073566510278,0.42406224880975146
-0.03679455056667562,0.3998485981993252
0.11023213325035727,0.2910200125352695
0.11615443725079339,0.25325512501157593
0.06041157241402896,0.19648861638561244
-0.012285000665595867,0.3113280959578428
0.04599012302949226,0.2653191942084793
0.06068061757502953,0.31990298628579306
0.004439482768218369,0.2164954812404479
