x,y,zone
0.013324462836988014,-0.0551567752067212,E
0.069992562715404,-0.0551567752067212,E
0.07943724602847332,-0.0551567752067212,E
0.08888192934154265,-0.0551567752067212,E
-0.08112237029370528,-0.04571209189365187,E
-0.07167768698063595,-0.04571209189365187,E
-0.024454270415289303,-0.04571209189365187,E
-0.015009587102219975,-0.04571209189365187,E
0.0038797795239186843,-0.04571209189365187,E
0.013324462836988014,-0.04571209189365187,E
0.032213829463126675,-0.04571209189365187,E
0.041658512776196005,-0.04571209189365187,E
0.051103196089265335,-0.04571209189365187,E
0.060547879402334664,-0.04571209189365187,E
0.069992562715404,-0.04571209189365187,E
0.07943724602847332,-0.04571209189365187,E
0.1361053459068893,-0.04571209189365187,E
-0.07167768698063595,-0.03626740858058254,E
-0.024454270415289303,-0.03626740858058254,E
0.013324462836988014,-0.03626740858058254,E
0.022769146150057346,-0.03626740858058254,E
0.032213829463126675,-0.03626740858058254,E
0.069992562715404,-0.03626740858058254,E
-0.07167768698063595,-0.02682272526751321,E
-0.015009587102219975,-0.02682272526751321,E
-0.005564903789150645,-0.02682272526751321,E
0.013324462836988014,-0.02682272526751321,E
0.022769146150057346,-0.02682272526751321,E
0.032213829463126675,-0.02682272526751321,E
0.041658512776196005,-0.02682272526751321,E
0.051103196089265335,-0.02682272526751321,E
0.060547879402334664,-0.02682272526751321,E
-0.05278832035449729,-0.017378041954443882,E
-0.015009587102219975,-0.017378041954443882,E
-0.005564903789150645,-0.017378041954443882,E
0.0038797795239186843,-0.017378041954443882,E
0.022769146150057346,-0.017378041954443882,E
0.032213829463126675,-0.017378041954443882,E
0.11721597928075064,-0.017378041954443882,E
-0.06223300366756662,-0.007933358641374554,E
-0.04334363704142796,-0.007933358641374554,E
-0.04334363704142796,0.0015113246716947758,E
-0.024454270415289303,0.0015113246716947758,E
-0.024454270415289303,0.010956007984764106,E
-0.015009587102219975,0.010956007984764106,E
0.08888192934154265,0.010956007984764106,E
-0.005564903789150645,0.020400691297833437,E
0.069992562715404,0.020400691297833437,E
0.0038797795239186843,0.029845374610902767,E
0.013324462836988014,0.029845374610902767,E
0.041658512776196005,0.029845374610902767,E
-0.10945642023291327,-0.2062717082158305,F
-0.10001173691984394,-0.2062717082158305,F
-0.09056705360677461,-0.2062717082158305,F
-0.08112237029370528,-0.2062717082158305,F
-0.07167768698063595,-0.2062717082158305,F
-0.06223300366756662,-0.2062717082158305,F
-0.05278832035449729,-0.2062717082158305,F
-0.04334363704142796,-0.2062717082158305,F
-0.03389895372835863,-0.2062717082158305,F
-0.024454270415289303,-0.2062717082158305,F
-0.015009587102219975,-0.2062717082158305,F
-0.005564903789150645,-0.2062717082158305,F
0.0038797795239186843,-0.2062717082158305,F
0.013324462836988014,-0.2062717082158305,F
0.022769146150057346,-0.2062717082158305,F
0.032213829463126675,-0.2062717082158305,F
0.041658512776196005,-0.2062717082158305,F
0.051103196089265335,-0.2062717082158305,F
0.060547879402334664,-0.2062717082158305,F
0.069992562715404,-0.2062717082158305,F
0.07943724602847332,-0.2062717082158305,F
0.08888192934154265,-0.2062717082158305,F
0.09832661265461198,-0.2062717082158305,F
0.10777129596768131,-0.2062717082158305,F
0.11721597928075064,-0.2062717082158305,F
0.12666066259381997,-0.2062717082158305,F
0.1361053459068893,-0.2062717082158305,F
0.1455500292199586,-0.2062717082158305,F
0.15499471253302796,-0.2062717082158305,F
0.16443939584609732,-0.2062717082158305,F
-0.10945642023291327,-0.19682702490276116,F
-0.10001173691984394,-0.19682702490276116,F
-0.09056705360677461,-0.19682702490276116,F
-0.08112237029370528,-0.19682702490276116,F
-0.07167768698063595,-0.19682702490276116,F
-0.06223300366756662,-0.19682702490276116,F
-0.05278832035449729,-0.19682702490276116,F
-0.04334363704142796,-0.19682702490276116,F
-0.03389895372835863,-0.19682702490276116,F
-0.024454270415289303,-0.19682702490276116,F
0.022769146150057346,-0.19682702490276116,F
0.032213829463126675,-0.19682702490276116,F
0.060547879402334664,-0.19682702490276116,F
0.069992562715404,-0.19682702490276116,F
0.07943724602847332,-0.19682702490276116,F
0.08888192934154265,-0.19682702490276116,F
0.09832661265461198,-0.19682702490276116,F
0.10777129596768131,-0.19682702490276116,F
0.11721597928075064,-0.19682702490276116,F
0.12666066259381997,-0.19682702490276116,F
0.1361053459068893,-0.19682702490276116,F
0.1455500292199586,-0.19682702490276116,F
0.15499471253302796,-0.19682702490276116,F
0.16443939584609732,-0.19682702490276116,F
-0.10945642023291327,-0.18738234158969183,F
-0.10001173691984394,-0.18738234158969183,F
-0.09056705360677461,-0.18738234158969183,F
-0.08112237029370528,-0.18738234158969183,F
-0.07167768698063595,-0.18738234158969183,F
-0.06223300366756662,-0.18738234158969183,F
-0.05278832035449729,-0.18738234158969183,F
-0.04334363704142796,-0.18738234158969183,F
0.069992562715404,-0.18738234158969183,F
0.08888192934154265,-0.18738234158969183,F
0.09832661265461198,-0.18738234158969183,F
0.10777129596768131,-0.18738234158969183,F
0.11721597928075064,-0.18738234158969183,F
0.12666066259381997,-0.18738234158969183,F
0.1361053459068893,-0.18738234158969183,F
0.1455500292199586,-0.18738234158969183,F
0.15499471253302796,-0.18738234158969183,F
0.16443939584609732,-0.18738234158969183,F
-0.10945642023291327,-0.1779376582766225,F
-0.10001173691984394,-0.1779376582766225,F
-0.09056705360677461,-0.1779376582766225,F
-0.08112237029370528,-0.1779376582766225,F
-0.07167768698063595,-0.1779376582766225,F
-0.06223300366756662,-0.1779376582766225,F
0.09832661265461198,-0.1779376582766225,F
0.10777129596768131,-0.1779376582766225,F
0.11721597928075064,-0.1779376582766225,F
0.12666066259381997,-0.1779376582766225,F
0.1361053459068893,-0.1779376582766225,F
0.1455500292199586,-0.1779376582766225,F
0.15499471253302796,-0.1779376582766225,F
0.16443939584609732,-0.1779376582766225,F
-0.10945642023291327,-0.16849297496355317,F
-0.10001173691984394,-0.16849297496355317,F
-0.09056705360677461,-0.16849297496355317,F
-0.08112237029370528,-0.16849297496355317,F
-0.07167768698063595,-0.16849297496355317,F
-0.06223300366756662,-0.16849297496355317,F
0.09832661265461198,-0.16849297496355317,F
0.11721597928075064,-0.16849297496355317,F
0.12666066259381997,-0.16849297496355317,F
0.1361053459068893,-0.16849297496355317,F
0.1455500292199586,-0.16849297496355317,F
0.15499471253302796,-0.16849297496355317,F
0.16443939584609732,-0.16849297496355317,F
-0.10945642023291327,-0.15904829165048384,F
-0.10001173691984394,-0.15904829165048384,F
-0.09056705360677461,-0.15904829165048384,F
-0.08112237029370528,-0.15904829165048384,F
-0.07167768698063595,-0.15904829165048384,F
-0.06223300366756662,-0.15904829165048384,F
0.11721597928075064,-0.15904829165048384,F
0.12666066259381997,-0.15904829165048384,F
0.1361053459068893,-0.15904829165048384,F
0.1455500292199586,-0.15904829165048384,F
0.15499471253302796,-0.15904829165048384,F
0.16443939584609732,-0.15904829165048384,F
-0.10945642023291327,-0.1496036083374145,F
-0.10001173691984394,-0.1496036083374145,F
-0.09056705360677461,-0.1496036083374145,F
-0.08112237029370528,-0.1496036083374145,F
-0.07167768698063595,-0.1496036083374145,F
0.12666066259381997,-0.1496036083374145,F
0.1361053459068893,-0.1496036083374145,F
0.1455500292199586,-0.1496036083374145,F
0.15499471253302796,-0.1496036083374145,F
0.16443939584609732,-0.1496036083374145,F
-0.10945642023291327,-0.14015892502434518,F
-0.10001173691984394,-0.14015892502434518,F
-0.09056705360677461,-0.14015892502434518,F
-0.08112237029370528,-0.14015892502434518,F
0.1361053459068893,-0.14015892502434518,F
0.1455500292199586,-0.14015892502434518,F
0.15499471253302796,-0.14015892502434518,F
0.16443939584609732,-0.14015892502434518,F
-0.10945642023291327,-0.13071424171127585,F
-0.10001173691984394,-0.13071424171127585,F
0.1455500292199586,-0.13071424171127585,F
0.15499471253302796,-0.13071424171127585,F
0.16443939584609732,-0.13071424171127585,F
-0.10945642023291327,-0.12126955839820651,F
-0.10001173691984394,-0.12126955839820651,F
-0.09056705360677461,-0.12126955839820651,F
0.1455500292199586,-0.12126955839820651,F
0.15499471253302796,-0.12126955839820651,F
0.16443939584609732,-0.12126955839820651,F
-0.10945642023291327,-0.11182487508513718,F
-0.09056705360677461,-0.11182487508513718,F
0.1455500292199586,-0.11182487508513718,F
0.15499471253302796,-0.11182487508513718,F
0.16443939584609732,-0.11182487508513718,F
-0.10945642023291327,-0.10238019177206785,F
-0.10001173691984394,-0.10238019177206785,F
0.15499471253302796,-0.10238019177206785,F
0.16443939584609732,-0.10238019177206785,F
-0.10945642023291327,-0.09293550845899852,F
-0.10001173691984394,-0.09293550845899852,F
0.051103196089265335,-0.09293550845899852,F
0.060547879402334664,-0.09293550845899852,F
0.1455500292199586,-0.09293550845899852,F
0.15499471253302796,-0.09293550845899852,F
0.16443939584609732,-0.09293550845899852,F
-0.10945642023291327,-0.08349082514592919,F
-0.10001173691984394,-0.08349082514592919,F
-0.09056705360677461,-0.08349082514592919,F
0.032213829463126675,-0.08349082514592919,F
0.041658512776196005,-0.08349082514592919,F
0.051103196089265335,-0.08349082514592919,F
